사업영역,사업영역명,담당부서,코스트센터,코스트센터명,자산클래스,자산클래스명,자산번호,고정자산명,주요자산번호 텍스트,내용연수(년),        수량,단위,취득일자,담당자,담당부서,실사결과,폐기사유,"정보변경에 대한 
상세사유",기타 특이사항,"태그발행
(Y/N)","미부착 사유
(태그 발행 N에 해당시)",        취득가 전기 ,      취득가 증감 ,        취득가 잔액 ,     당기상각액 ,     당월상각비 ,          장부가액 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165966,Clean Booth 5(크린부스),BH-SG-105,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 735000 , - , 735000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165967,Clean Booth 6(크린부스),BH-SG-106,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 492000 , - , 492000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165968,Clean Booth 7(크린부스),BH-SG-107,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1944000 , - , 1944000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165969,Clean Booth 8(크린부스),BH-SG-108,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1440000 , - , 1440000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165970,Pass Box 1(패스박스),PB-SG-101,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 561000 , - , 561000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165971,Pass Box 2(패스박스),PB-SG-102,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 735000 , - , 735000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165972,Pass Box 9(패스박스),PB-SG-109,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 648000 , - , 648000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165973,Pass Box 10(패스박스),PB-SG-110,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 302000 , - , 302000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165974,Pass Box 11(패스박스),PB-SG-111,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 388000 , - , 388000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165975,WFI Cooler 1(),HE-SG-211,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 872000 , - , 872000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165976,WFI Cooler 2(),HE-SG-212,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 872000 , - , 872000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165977,Metal Filter(),FT-SG-117,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 6394000 , - , 6394000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165978,HVAC Control System(),-,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 7424000 , - , 7424000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165979,CIP PW Tank(),TK-SG-201,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2936000 , - , 2936000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165980,CIP WFI Tank(),TK-SG-202,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2936000 , - , 2936000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165981,CIP PW Vent Filter(),FT-SG-201,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 20000 , - , 20000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165982,CIP WFI Vent Filter(),FT-SG-202,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 20000 , - , 20000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165983,Heat Exchanger(열교환기),HE-SG-201,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1080000 , - , 1080000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165984,Chemical Tank(),TK-SG-203,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 328000 , - , 328000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165985,CIP SKID 배관 & Frame,-,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1000 , - , 1000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165988,Process Control System(SR-hGH2),-,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 34161000 , - , 34161000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165989,배관설비(SR-hGH2),N/A,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1000 , - , 1000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165991,Vibro Sifter(),VS-SG-101,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1552000 , - , 1552000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165992,초저온 냉동고,N/A,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,Y,, 936000 , - , 936000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165993,Peristaltic Pump(페리스탈틱펌프),-,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 311000 , - , 311000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165994,Down Flow Booth(),DF-SG-101,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2984000 , - , 2984000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165995,Clean Booth 2(크린부스),BH-SG-102,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1336000 , - , 1336000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165996,Clean Booth 10(크린부스),BH-SG-110,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 588000 , - , 588000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165997,Metal NG Filter(),FT-SG-106,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165998,Metal Vent Filter(),FT-SG-107,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8000 , - , 8000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140165999,Filling NG Filter(),FT-SG-112,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 5000 , - , 5000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166004,Chemical Pump(),PU-SG-205,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 83000 , - , 83000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166005,Filling Machine(충전기),FL-SG-101,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 202400000 , - , 202400000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166006,Capping Machine(캡핑기),CP-SG-101,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 20800000 , - , 20800000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166007,Shower Booth(샤워부스),N/A,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 259000 , - , 259000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166010,계장설비(SR-hGH2),N/A,1,1,SET,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 62532000 , - , 62532000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166015,Unit Cooler(),UC-SG-102,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 778000 , - , 778000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166016,Condensing Unit(),CU-SG-102,1,1,EA,2010.05.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 259000 , - , 259000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166064,Clean Booth(크린부스) #11,BH-SG-111,1,1,EA,2010.08.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 932000 , - , 932000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166492,Process Air Filter Housing(필터하우징),FT-SH-120,1,1,EA,2011.07.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 330000 , - , 330000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166493,Process Air Filter Housing(필터하우징),FT-SG-118,1,1,EA,2011.07.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 496000 , - , 496000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166494,SD CST Filter Housing(필터하우징),FT-SG-119,1,1,EA,2011.07.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 40000 , - , 40000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140166539,Mixing Tank Jaket Heating Unit(순간온수가열기),HE-SG-202,1,1,EA,2011.11.30,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 5901000 , - , 5901000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140167238,Unit Cooler(3RT),참고) 충전RABS 보조 냉각기임,2,1,SET,2013.06.30,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 2272000 , - , 2272000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140167331,Continuous particle counter,Continuous particle counter,2,5,SET,2013.10.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 19113000 , - , 19113000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140167332,Active air sampling system,Active air sampling system,2,7,SET,2013.10.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 6991000 , - , 6991000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140167484,Flowmeter,Flowmeter,2,1,SET,2013.12.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 6669000 , - , 6669000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140167815,Hepa Filter Unit,Hepa Filter Unit,3,1,SET,2014.06.30,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 7095000 , - , 7095000 , - , - , 1000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168366,Particle Counter,LZ-SG-116,4,1,EA,2015.11.05,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 9744000 , - , 9744000 , 840000 , 168000 , 840000 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168385,Laminar Air Flow Cart,HC-SG-101,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 42621000 , - , 42621000 , 3551750 , 710350 , 4972450 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168386,Laminar Air Flow Cart,HC-SG-102,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 42621000 , - , 42621000 , 3551750 , 710350 , 4972450 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168387,Docking Valve,ABV-SG-001,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 42705000 , - , 42705000 , 3558750 , 711750 , 4982250 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168388,Magnetic Stirrer,Cat. No. 30501 maxMIX LZ-SG-203,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3137000 , - , 3137000 , 261417 , 52284 , 365983 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168389,Clean Booth 1,W3690XD3080XH600 BH-SG-101,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23324000 , - , 23324000 , 1943667 , 388734 , 2721133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168390,Clean Booth 3,W1540XD2120XH700 BH-SG-103,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23324000 , - , 23324000 , 1943667 , 388734 , 2721133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168391,Clean Booth 4,W2745XD2300XH700 BH-SG-104,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23324000 , - , 23324000 , 1943667 , 388734 , 2721133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168392,Clean Booth 9,W2300XD1022XH600 BH-SG-109,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23324000 , - , 23324000 , 1943667 , 388734 , 2721133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168393,Clean Booth 12,W3550XD2550XH700 BH-SG-112,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 23324000 , - , 23324000 , 1943667 , 388734 , 2721133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168394,Pass Box 12,6000W*600L*600H PB-SG-112,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8725000 , - , 8725000 , 727083 , 145416 , 1017917 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168395,Pass Box 13,6000W*600L*600H PB-SG-113,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8725000 , - , 8725000 , 727083 , 145416 , 1017917 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168396,Pass Box 14,6000W*600L*600H PB-SG-114,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8725000 , - , 8725000 , 727083 , 145416 , 1017917 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168397,Pass Box 15,6000W*600L*600H PB-SG-115,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8725000 , - , 8725000 , 727083 , 145416 , 1017917 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168399,Clean Panel(SR-hGH2),Clean Panel(SR-hGH2),5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 207233000 , - , 207233000 , 17269417 , 3453884 , 24177183 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168400,Glove Leak Tester,LZ-SH-118,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 16528000 , - , 16528000 , 1377333 , 275466 , 1928267 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168402,WFI Filter,Millidisk 20 Housing T-line FT-SG-201,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 877000 , - , 877000 , 73083 , 14616 , 102317 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168403,Solution Filter,Millidisk 20 Housing T-line FT-SG-202,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 877000 , - , 877000 , 73083 , 14616 , 102317 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168404,Stabilizing WFI Filter,Millidisk 10 Housing In-line FT-SG-203,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 773000 , - , 773000 , 64417 , 12884 , 90183 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168405,Sterile Barrier Filter 1,Millidisk Barrier Hou;sing In-line FT-SG-211,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1015000 , - , 1015000 , 84583 , 16916 , 118417 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168406,Sterile Barrier Filter 2,Millidisk Barrier Hou;sing In-line FT-SG-212,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1015000 , - , 1015000 , 84583 , 16916 , 118417 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168407,Sterile Barrier Filter 3,Millidisk Barrier Hou;sing In-line FT-SG-213,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1015000 , - , 1015000 , 84583 , 16916 , 118417 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168408,pH meter,S220 LZ-SG-124,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 4312000 , - , 4312000 , 359333 , 71866 , 503067 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168409,Media Dosing Pump,120U/D1,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 3002000 , - , 3002000 , 250167 , 50034 , 350233 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168454,Docking Valve,ABV-SH-001,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 29868000 , - , 29868000 , 2489000 , 497800 , 3484600 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168455,RTP Beta Part,RTP Beta Part,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 10907000 , - , 10907000 , 908917 , 181784 , 1272483 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168456,Filter Integrity Tester,LZ-SG-102,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 14392000 , - , 14392000 , 1199333 , 239866 , 1679067 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168463,Pass Box 8,600W*600L*600H PB-SH-108,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 8725000 , - , 8725000 , 727083 , 145416 , 1017917 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168466,실시간 Particle Counter (LZ-116),LZ-SH-116,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 6284000 , - , 6284000 , 523667 , 104734 , 733133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168467,실시간 Particle Counter (LZ-118),LZ-SH-118,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 6284000 , - , 6284000 , 523667 , 104734 , 733133 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168468,무균실 전자 제조기록 시스템,무균실 전자 제조기록 시스템,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 237437000 , - , 237437000 , 19786417 , 3957284 , 27700983 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168469,무균실 입퇴실 기록관리 시스템,무균실 입퇴실 기록관리 시스템,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 22149000 , - , 22149000 , 1845750 , 369150 , 2584050 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168470,무균실 CCTV 시스템,무균실 CCTV 시스템,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 4723000 , - , 4723000 , 393583 , 78716 , 551017 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168471,무균실 추가 하드웨어,무균실 추가 하드웨어,5,1,SET,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 34650000 , - , 34650000 , 2887500 , 577500 , 4042500 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140168518,MICROFLUIDIZER(M-110Y),MF-SH-101,5,1,EA,2016.01.31,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 15605000 , - , 15605000 , 1300417 , 260084 , 1820583 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140169755,1층 물품보관함 4단,1650*720*2300,6,1,EA,2017.04.30,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1952000 , - , 1952000 , 135556 , 27112 , 596445 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140169756,1층 물품보관함 4단,1000*500*2300,6,1,EA,2017.04.30,황의영,완제생산팀,1. 이상없음,,,,N,무균실내 위치자산으로 부착불가, 1527000 , - , 1527000 , 106042 , 21209 , 466583 
7500,의약 익산공장,오송. 경영관리팀,J62353,익.의)SR-2생산실,1415,기계장치-화학전지광6,140169757,무균복 보관함,1600*450*1710,6,1,EA,2017.04.30,황의영,완제생산팀,,,,,N,무균실내 위치자산으로 부착불가, 2407000 , - , 2407000 , 167153 , 33431 , 735471 
