년,월,자재,자재내역,단위,팀,완제,원제(1part),원제(2part),합성,QC,생지/공무
19,12,302104,Chemical Indicator 1250 (3M),EA,완제,,,,,,
19,12,302109,락스 (럭키),EA,완제,,1,2,,,
19,12,302122,염화나트륨(수지 재생용) 자가,kg,완제,,,,,,
19,12,302123,펌프 튜빙(Masterflex L/S 16),EA,완제,5,2,0,,,
19,12,302124,펌프 튜빙(Masterflex L/S 17),EA,완제,,,0,,,
19,12,302125,펌프 튜빙(Masterflex L/S 18),EA,완제,,,,,,
19,12,302126,펌프 튜빙(Masterflex L/S 24),EA,완제,,,0,,,
19,12,302127,펌프 튜빙(Masterflex I/P 73),EA,완제,,,0,,,
19,12,302128,펌프 튜빙(Masterflex I/P 82),EA,완제,,,0,,,
19,12,302143,Endotoxin Indicator(Endosafe) 자가,EA,완제,,,,,,
19,12,302161,Durapore 필터(SCGVU11RE),EA,완제,,1,,,,
19,12,302170,아세톤 자가,mL ,완제,,,,,,
19,12,302171,Optiseal 필터(LAGR04TP6),EA,완제,0,,,,,
19,12,302210,펌프 튜빙(NALGENE 8060-0200),EA,완제,5,,,,,
19,12,302212,펌프 튜빙(NALGENE 8060-0100),EA,완제,0,,,,,
19,12,302213,펌프 튜빙(NALGENE 8060-0060),EA,완제,0,,,,,
19,12,302214,펌프 튜빙(NALGENE 8060-0040),EA,완제,,,,,,
19,12,302250,필터 (PUY2UY300H),EA,완제,,,,0,,
19,12,302251,필터 (PUY2UY100H),EA,완제,,,,,,
19,12,302256,필터 (PUY1UY400J),EA,완제,,,,,,
19,12,302259,필터 (AB1PFA7PVH4),EA,완제,,,,,,
19,12,302260,필터 (AB3NFZ7PH4),EA,완제,,,,,,
19,12,302341,펌프 튜빙(Masterflex L/S 25),EA,완제,,0,,,,
19,12,302450,필터(SLK7002PFRP)(스팀필터),EA,완제,1,,,,,
19,12,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,완제,,,,,,
19,12,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,완제,,,,,,
19,12,302453,필터(CTGB71TP3)(스팀필터),EA,완제,,,,,,
19,12,302481,구연산무수(99.5%이상),kg,완제,,,,,,
19,12,302520,PFA Tubing(EW-06371-04),EA,완제,,,,,,
19,12,302521,PFA Tubing(RZ-06375-02),EA,완제,,,,,,
19,12,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,완제,3,,,,,
19,12,302572,Millex-FG Filter(MTGR85000),EA,완제,0,,,,,
19,12,302573,C-Flex Tubing(072-313-3),EA,완제,,,,,,
19,12,302620,CTGR75S01 Millipore Filter,EA,완제,,,,,,
19,12,302621,KVGB04TC3 Milliporre Filter,EA,완제,,,,,,
19,12,302622,CTGB72TP3 Millipore Filter,EA,완제,,,,,,
19,12,302623,AB05PFR7PVH4 Pall Filter,EA,완제,,,,,,
19,12,302690,액체 세제 (액츠 무진복 세탁용),EA,완제,,,5,0,,
19,12,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,완제,,,,,,
19,12,302780,H2O2 for HPV,EA,완제,,,,,,
19,12,302880,Sartfluor GA,EA,완제,,,0,,,
19,12,302881,Sartfluor junior,EA,완제,,,,,,
19,12,302882,SP Sephadex C50 자가,g,완제,,,,,,
19,12,303090,테크세제,EA,완제,,,,,,
19,12,302841,72B/A4 Clean paper,EA,완제,0,,,,,
19,12,200522,화이버 드럼,EA,완제,,,,16,,
19,12,106602,보위딕 테스트 팩(Terragene),EA,완제,70,5,6,,0,
19,12,302255,필터 (PFY2UY300J),EA,완제,,,,,,
19,12,302571,Sartofluor Filter(5185307T8),EA,완제,0,,,,,
19,12,302151,Sartoclean CA 20',EA,완제,,,,,,
19,12,302257,필터 (PFY1J012J),EA,완제,,,,,,
19,12,302914,Sterile Filter(KA3EKVP10.2um),EA,완제,,,,,,
19,12,300953,킴텍스(50×70×1),EA,완제,300,,,,,
19,12,302321,훈증액 MINNACARE COLD STERILANT,BT,완제,,,,,,
19,12,302254,필터 (MBS1002RJH2),EA,완제,,,,,,
19,12,103638,밀리팩200(MPGL2GCL3),EA,완제,0,3,4,,,
19,12,102141,SARTOBRAN P 10' Filter,EA,완제,,,0,,,
19,12,100351,Filter SARTOPURE PP2,EA,완제,,,12,,,
19,12,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,완제,48,8,0,,,
19,12,303034,Decon-cycle (Disinfectant)472mL 자가,EA,완제,28,15,5,,,
19,12,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,완제,22,5,4,,,
19,12,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,완제,17,,4,,,
19,12,303036,70% IPA 472mL 자가,EA,완제,86,45,28,,,12
19,12,303060,70% IPA Gallon size 자가,EA,완제,8,,,,,
19,12,303033,5% Decon-spore (Sporicide)472mL 자가,EA,완제,4,,,,,
19,12,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,완제,2,,,,,
19,12,303035,Hypo-chlor (Sporicide)472mL 자가,EA,완제,,,,,,
19,12,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,완제,,,,,,
19,12,303080,70% IPA Dispenser용(자동분무기용),EA,완제,,1,,,,
19,12,102990,Filter Unit 1L 자가(Bottle top),EA,완제,18,,10,,,
20,1,100130,디메티콘 유제 35% 자가,g,완제,,,,,,
20,1,105521,TSB(Non animal origin) 자가,BT,완제,,,,,,
20,1,105944,20L Glass bottle(screw),EA,완제,,,,,,
20,1,105996,멸균백1200*1200mm,EA,완제,,,,,,
20,1,105998,멸균백400*500mm,EA,완제,,100,200,,,
20,1,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,완제,3,,,,,
20,1,300006,퐁퐁,EA,완제,,1,,,,
20,1,300009,Sartofluor GA 10',EA,완제,,2,,,,
20,1,300010,Sartofluor GA 20',EA,완제,,,,,,
20,1,300011,Sartofluor Mini,EA,완제,,1,,,,
20,1,302000,수산화나트륨(퀴놀론1KG),kg,완제,,,,51.29,,
20,1,302060,AGP Solution Kit,EA,완제,,,,,,
20,1,302101,5mL PC Validation Vial,EA,완제,,,,,500,
20,1,302102,Autoclave Indicator. Sigmaware,EA,완제,,,,,,
20,1,302103,Hi Temperature Indicator(Shamrock)(건열),EA,완제,,,,,,
20,1,302104,Chemical Indicator 1250 (3M),EA,완제,,,,,,
20,1,302109,락스 (럭키),EA,완제,,4,2,,,
20,1,302122,염화나트륨(수지 재생용) 자가,kg,완제,,,,,,
20,1,302123,펌프 튜빙(Masterflex L/S 16),EA,완제,5,2,,,,
20,1,302124,펌프 튜빙(Masterflex L/S 17),EA,완제,,,,,,
20,1,302125,펌프 튜빙(Masterflex L/S 18),EA,완제,,,,,,
20,1,302126,펌프 튜빙(Masterflex L/S 24),EA,완제,,2,2,,,
20,1,302127,펌프 튜빙(Masterflex I/P 73),EA,완제,,,,,,
20,1,302128,펌프 튜빙(Masterflex I/P 82),EA,완제,,1,1,,,
20,1,302143,Endotoxin Indicator(Endosafe) 자가,EA,완제,,,,,,1
20,1,302161,Durapore 필터(SCGVU11RE),EA,완제,,6,,,,
20,1,302170,아세톤 자가,mL ,완제,,,3000,,,
20,1,302171,Optiseal 필터(LAGR04TP6),EA,완제,,,,,,
20,1,302210,펌프 튜빙(NALGENE 8060-0200),EA,완제,,,,,,
20,1,302212,펌프 튜빙(NALGENE 8060-0100),EA,완제,3,,,,,
20,1,302213,펌프 튜빙(NALGENE 8060-0060),EA,완제,,,,,,
20,1,302214,펌프 튜빙(NALGENE 8060-0040),EA,완제,,,,,,
20,1,302250,필터 (PUY2UY300H),EA,완제,,,,,,
20,1,302251,필터 (PUY2UY100H),EA,완제,,,,,,
20,1,302256,필터 (PUY1UY400J),EA,완제,,,,,,
20,1,302259,필터 (AB1PFA7PVH4),EA,완제,,,,,,
20,1,302260,필터 (AB3NFZ7PH4),EA,완제,,,,,,
20,1,302341,펌프 튜빙(Masterflex L/S 25),EA,완제,,,,,,
20,1,302450,필터(SLK7002PFRP)(스팀필터),EA,완제,1,,,,,
20,1,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,완제,,,,,,
20,1,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,완제,,,,,,
20,1,302453,필터(CTGB71TP3)(스팀필터),EA,완제,7,,,,,
20,1,302481,구연산무수(99.5%이상),kg,완제,,,,,,
20,1,302520,PFA Tubing(EW-06371-04),EA,완제,,,,,,
20,1,302521,PFA Tubing(RZ-06375-02),EA,완제,5,,,,,
20,1,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,완제,9,,,,,
20,1,302572,Millex-FG Filter(MTGR85000),EA,완제,,,,,,
20,1,302573,C-Flex Tubing(072-313-3),EA,완제,,,,,,
20,1,302620,CTGR75S01 Millipore Filter,EA,완제,1,,,,,
20,1,302621,KVGB04TC3 Milliporre Filter,EA,완제,,,,,,
20,1,302622,CTGB72TP3 Millipore Filter,EA,완제,2,,,,,
20,1,302623,AB05PFR7PVH4 Pall Filter,EA,완제,2,,,,,
20,1,302690,액체 세제 (액츠 무진복 세탁용),EA,완제,,6,,8,,
20,1,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,완제,,,,,,
20,1,302780,H2O2 for HPV,EA,완제,,,,,,
20,1,302880,Sartfluor GA,EA,완제,,,,,,
20,1,302881,Sartfluor junior,EA,완제,,,,,,
20,1,302882,SP Sephadex C50 자가,g,완제,,,,,,
20,1,303090,테크세제,EA,완제,,,,,,
20,1,302841,72B/A4 Clean paper,EA,완제,1000,,,,,
20,1,200522,화이버 드럼,EA,완제,,,,38,,
20,1,106602,보위딕 테스트 팩(Terragene),EA,완제,40,4,15,,,
20,1,302255,필터 (PFY2UY300J),EA,완제,,,,,,
20,1,302571,Sartofluor Filter(5185307T8),EA,완제,,,,,,
20,1,302151,Sartoclean CA 20',EA,완제,,,,,,
20,1,302257,필터 (PFY1J012J),EA,완제,,,,,,
20,1,302914,Sterile Filter(KA3EKVP10.2um),EA,완제,,,,,,
20,1,300953,킴텍스(50×70×1),EA,완제,180,,,,,
20,1,302321,훈증액 MINNACARE COLD STERILANT,BT,완제,,,,,,
20,1,302254,필터 (MBS1002RJH2),EA,완제,,,,,,
20,1,103638,밀리팩200(MPGL2GCL3),EA,완제,1,,,,,
20,1,102141,SARTOBRAN P 10' Filter,EA,완제,,,2,,,
20,1,100351,Filter SARTOPURE PP2,EA,완제,,,8,,,
20,1,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,완제,4,6,5,,5,
20,1,303034,Decon-cycle (Disinfectant)472mL 자가,EA,완제,,,,,5,
20,1,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,완제,,,,,2,
20,1,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,완제,31,2,3,,,
20,1,303036,70% IPA 472mL 자가,EA,완제,156,29,57,,12,
20,1,303060,70% IPA Gallon size 자가,EA,완제,,,,,,
20,1,303033,5% Decon-spore (Sporicide)472mL 자가,EA,완제,30,,,,,
20,1,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,완제,2,,,,,
20,1,303035,Hypo-chlor (Sporicide)472mL 자가,EA,완제,,,,,,
20,1,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,완제,,,,,,
20,1,303080,70% IPA Dispenser용(자동분무기용),EA,완제,21,3,,,2,1
20,1,102990,Filter Unit 1L 자가(Bottle top),EA,완제,24,,15,,,
20,2,100130,디메티콘 유제 35% 자가,g,완제,,,,,,
20,2,105521,TSB(Non animal origin) 자가,BT,완제,,,,,,
20,2,105944,20L Glass bottle(screw),EA,완제,,,,,,
20,2,105996,멸균백1200*1200mm,EA,완제,,,,,,
20,2,105998,멸균백400*500mm,EA,완제,0,,100,,,
20,2,106159,Durapore Opticap XL4 (KVGLA04TT3),EA,완제,,,,,,
20,2,300006,퐁퐁,EA,완제,,,,,,
20,2,300009,Sartofluor GA 10',EA,완제,,,4,,,
20,2,300010,Sartofluor GA 20',EA,완제,,,1,,,
20,2,300011,Sartofluor Mini,EA,완제,,,8,,,
20,2,302000,수산화나트륨(퀴놀론1KG),kg,완제,22,,,29.942,,
20,2,302060,AGP Solution Kit,EA,완제,,,5,,,
20,2,302101,5mL PC Validation Vial,EA,완제,,,,,340,
20,2,302102,Autoclave Indicator. Sigmaware,EA,완제,,2,,,,
20,2,302103,Hi Temperature Indicator(Shamrock)(건열),EA,완제,,,,,,
20,2,302104,Chemical Indicator 1250 (3M),EA,완제,2,,,,,
20,2,302109,락스 (럭키),EA,완제,,,,,,23
20,2,302122,염화나트륨(수지 재생용) 자가,kg,완제,,,,,,
20,2,302123,펌프 튜빙(Masterflex L/S 16),EA,완제,,,,,,
20,2,302124,펌프 튜빙(Masterflex L/S 17),EA,완제,,1,3,,,
20,2,302125,펌프 튜빙(Masterflex L/S 18),EA,완제,,,,,,
20,2,302126,펌프 튜빙(Masterflex L/S 24),EA,완제,,1,1,,,
20,2,302127,펌프 튜빙(Masterflex I/P 73),EA,완제,,,,,,
20,2,302128,펌프 튜빙(Masterflex I/P 82),EA,완제,1,,2,,,
20,2,302143,Endotoxin Indicator(Endosafe) 자가,EA,완제,,,,,,
20,2,302161,Durapore 필터(SCGVU11RE),EA,완제,,9,,,,
20,2,302170,아세톤 자가,mL ,완제,,,3158,,,
20,2,302171,Optiseal 필터(LAGR04TP6),EA,완제,5,1,,,,
20,2,302210,펌프 튜빙(NALGENE 8060-0200),EA,완제,2,,,,,
20,2,302212,펌프 튜빙(NALGENE 8060-0100),EA,완제,,,,,,
20,2,302213,펌프 튜빙(NALGENE 8060-0060),EA,완제,,,,,,
20,2,302214,펌프 튜빙(NALGENE 8060-0040),EA,완제,,,,,,
20,2,302250,필터 (PUY2UY300H),EA,완제,,,,,,
20,2,302251,필터 (PUY2UY100H),EA,완제,,,,,,
20,2,302256,필터 (PUY1UY400J),EA,완제,,,,,,
20,2,302259,필터 (AB1PFA7PVH4),EA,완제,,,,,,
20,2,302260,필터 (AB3NFZ7PH4),EA,완제,,,,,,
20,2,302341,펌프 튜빙(Masterflex L/S 25),EA,완제,,,,,,
20,2,302450,필터(SLK7002PFRP)(스팀필터),EA,완제,,,,,,
20,2,302451,필터(MCY4463PFRPVH4)(N2 필터),EA,완제,1,,,,,
20,2,302452,필터(AB1CPFR7PVH4)(DIP 필터),EA,완제,,,,,,
20,2,302453,필터(CTGB71TP3)(스팀필터),EA,완제,2,,,,,
20,2,302481,구연산무수(99.5%이상),kg,완제,,,,,,
20,2,302520,PFA Tubing(EW-06371-04),EA,완제,,,,,,
20,2,302521,PFA Tubing(RZ-06375-02),EA,완제,,,,,,
20,2,302530,Opticap XL4 Capsule Filter(KTGRA04TT3),EA,완제,,,,,,
20,2,302572,Millex-FG Filter(MTGR85000),EA,완제,,,,,,
20,2,302573,C-Flex Tubing(072-313-3),EA,완제,,,,,,
20,2,302620,CTGR75S01 Millipore Filter,EA,완제,,,,,,
20,2,302621,KVGB04TC3 Milliporre Filter,EA,완제,,,,,,
20,2,302622,CTGB72TP3 Millipore Filter,EA,완제,,,,,,
20,2,302623,AB05PFR7PVH4 Pall Filter,EA,완제,,,,,,
20,2,302690,액체 세제 (액츠 무진복 세탁용),EA,완제,,,5,,,
20,2,302774,Aervent 20' Cartridge Filter CTGR72TP1,EA,완제,,,,,,
20,2,302780,H2O2 for HPV,EA,완제,,,,,,
20,2,302880,Sartfluor GA,EA,완제,,,,,,
20,2,302881,Sartfluor junior,EA,완제,,,5,,,
20,2,302882,SP Sephadex C50 자가,g,완제,,,,,,
20,2,303090,테크세제,EA,완제,,,3,,,
20,2,302841,72B/A4 Clean paper,EA,완제,,,,,,
20,2,200522,화이버 드럼,EA,완제,,,,17,,
20,2,106602,보위딕 테스트 팩(Terragene),EA,완제,60,2,13,,5,
20,2,302255,필터 (PFY2UY300J),EA,완제,,,,,,
20,2,302571,Sartofluor Filter(5185307T8),EA,완제,,,,,,
20,2,302151,Sartoclean CA 20',EA,완제,,,,,,
20,2,302257,필터 (PFY1J012J),EA,완제,,,,,,
20,2,302914,Sterile Filter(KA3EKVP10.2um),EA,완제,,,,,,
20,2,300953,킴텍스(50×70×1),EA,완제,,,,,,
20,2,302321,훈증액 MINNACARE COLD STERILANT,BT,완제,,,,,,
20,2,302254,필터 (MBS1002RJH2),EA,완제,,,,,,
20,2,103638,밀리팩200(MPGL2GCL3),EA,완제,3,,3,,,
20,2,102141,SARTOBRAN P 10' Filter,EA,완제,,,2,,,
20,2,100351,Filter SARTOPURE PP2,EA,완제,,,12,,,
20,2,303031,DECON-SPORE 200 Plus(0.4%)472mL 자가,EA,완제,12,8,,,,
20,2,303034,Decon-cycle (Disinfectant)472mL 자가,EA,완제,2,,5,,,
20,2,303038,DECON-SPORE200Plus(0.4% )Gallon siz자가,EA,완제,46,6,10,,,
20,2,303041,Decon-cycle(Disinfectant)Gallonsize자가,EA,완제,18,,4,,,
20,2,303036,70% IPA 472mL 자가,EA,완제,170,20,24,,,48
20,2,303060,70% IPA Gallon size 자가,EA,완제,4,,,,,1
20,2,303033,5% Decon-spore (Sporicide)472mL 자가,EA,완제,14,,,,,
20,2,303039,5% Decon-spore(Sporicide)Gallon size자가,EA,완제,,,,,,
20,2,303035,Hypo-chlor (Sporicide)472mL 자가,EA,완제,,,,,,
20,2,303040,Hypo-chlor (Sporicide) Gallon size 자가,EA,완제,,,,,,
20,2,303080,70% IPA Dispenser용(자동분무기용),EA,완제,10,5,5,,2,
20,2,102990,Filter Unit 1L 자가(Bottle top),EA,완제,30,,10,,,
